ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07149;2023-02-08T01:00:00+01:00;103730;-30.0;5;360;0.6;272.55;269.85;82;20000.0;2;0;0;0.0;0;;30;20;10;102570.0;;;70.0;;;;;;;;0.8;2.8;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;-0.5999999999999659;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2023-02-10T04:00:00+01:00;103870;0.0;5;190;1.3;275.45;272.65;82;3540.0;10;;;100.0;8;450.0;;;;102720.0;;;610.0;;;;;;;;2.0;2.6;-10.0;0;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;8.0;;570.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;Brume;2.3000000000000114;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2023-02-06T16:00:00+01:00;103780;-200.0;8;20;6.5;280.35;272.65;58;16000.0;1;0;0;0.0;0;;30;20;10;102650.0;;;-350.0;;;;;;;;9.5;10.2;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;7.2000000000000455;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2023-11-29T07:00:00+01:00;100810;-100.0;6;210;2.4;275.95;275.05;94;10000.0;1;2;2;90.0;7;1750.0;35;;;99700.0;;;290.0;274.65;;276.45;;;;;3.8;3.8;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;6;1600.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;2.8000000000000114;1.5;;3.3000000000000114;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;11
07149;2023-11-29T19:00:00+01:00;100410;-80.0;6;180;1.6;278.25;276.25;87;16000.0;1;1;1;40.0;0;6500.0;30;20;18;99310.0;;;-700.0;275.65;;282.05;;;;;2.8;3.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0;6500.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;5.100000000000023;2.5;;8.900000000000034;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;11
07149;2023-10-13T14:00:00+02:00;100930;-120.0;6;210;4.9;297.55;286.45;50;25000.0;3;2;2;90.0;7;3900.0;30;28;;99900.0;;;-700.0;;;;;;;;8.9;12.5;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;3;3900.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;24.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;10
07149;2022-05-15T23:00:00+02:00;101370;330.0;1;110;2.7;290.95;289.15;89;12000.0;95;9;9;90.0;3;450.0;39;28;;100310.0;;;-520.0;;;;;;;;4.3;7.3;-10.0;2;0.0;0.0;-30.0;3.1;4.5;4.5;4.5;4.5;;;;;1.0;8;400.0;5.0;3;3000.0;3.0;9;2000.0;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Orage(s) avec ou sans précipitations;Orage faible ou modéré, sans grêle*, mais avec pluie ou neige ou pluie et neige mêlées au moment de l’observation;17.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-05-17T14:00:00+02:00;101870;-130.0;8;120;2.8;299.75;287.15;46;23430.0;3;0;0;25.0;2;1750.0;31;20;11;100840.0;;;-50.0;;;;;;;;5.8;6.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;8;1800.0;1.0;0;8000.0;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;26.600000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-05-23T20:00:00+02:00;100470;140.0;1;270;5.0;288.95;286.05;83;22300.0;0;2;2;100.0;7;450.0;;;;99410.0;;;-450.0;288.65;;292.55;;;;;8.4;9.5;-10.0;0;0.0;;;-0.1;-0.1;1.0;6.3;6.9;;;;;5.0;;420.0;6.0;;990.0;7.0;;1230.0;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.800000000000011;15.5;;19.400000000000034;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-05-26T17:00:00+02:00;102530;-110.0;8;300;5.0;293.65;284.55;56;30000.0;2;2;2;90.0;6;1250.0;31;20;12;101470.0;;;590.0;;;;;;;;7.5;7.9;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;6.0;8;1170.0;7.0;0;6000.0;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;20.5;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-05-31T11:00:00+02:00;101350;60.0;2;280;1.3;289.95;279.15;49;25000.0;3;2;2;75.0;3;1250.0;38;23;;100290.0;;;-10.0;;;;;;;;2.9;7.8;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8;1000.0;3.0;6;2100.0;5.0;3;2600.0;;;;48.716833, 2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;16.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-09-15T20:00:00+02:00;101190;80.0;3;330;5.4;292.35;286.05;67;35990.0;0;;;;3;1250.0;;;;100140.0;;;640.0;288.05;;296.05;;;;;8.1;9.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;1.2;;;;;3.0;;1050.0;3.0;;1740.0;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.200000000000045;14.900000000000034;;22.900000000000034;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-16T02:00:00+02:00;101420;30.0;1;310;2.9;286.75;282.15;74;52770.0;0;;;;2;1750.0;;;;100340.0;;;590.0;;;;;;;;4.3;4.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;2.0;;1740.0;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.600000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-20T17:00:00+02:00;102460;-110.0;8;310;1.6;291.65;281.35;51;25150.0;0;2;2;75.0;4;1250.0;;;;101390.0;;;160.0;;;;;;;;3.2;6.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;;1350.0;5.0;;1560.0;6.0;;1860.0;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.5;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-20T20:00:00+02:00;102500;30.0;3;30;2.8;288.95;281.65;62;49970.0;0;;;90.0;1;1250.0;;;;101420.0;;;170.0;280.95;;291.75;;;;;4.0;5.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1380.0;7.0;;1740.0;7.0;;7440.0;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.800000000000011;7.800000000000011;;18.600000000000023;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-22T11:00:00+02:00;102260;-10.0;6;70;1.5;288.45;279.45;55;22940.0;1;0;0;10.0;0;8000.0;30;20;11;101180.0;;;-330.0;;;;;;;;2.8;3.4;-10.0;0;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;15.300000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-24T14:00:00+02:00;101360;-10.0;8;180;1.7;289.35;286.45;83;10000.0;1;2;2;100.0;8;450.0;38;;;100300.0;;;-320.0;;;;;;;;3.8;3.8;-10.0;1;0.0;;;0.0;0.2;3.4;4.8;4.8;;;;;3.0;8;400.0;5.0;6;700.0;5.0;6;1200.0;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;16.200000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-25T14:00:00+02:00;101660;0.0;4;20;4.8;291.15;279.35;46;25000.0;1;0;0;10.0;1;1250.0;31;20;10;100600.0;;;300.0;;;;;;;;8.2;9.7;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;1.0;8;1400.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;18.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-28T14:00:00+02:00;100140;-10.0;8;300;4.3;288.05;279.65;57;25000.0;3;2;2;90.0;7;1250.0;38;;;99080.0;;;-390.0;;;;;;;;8.1;8.1;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.8;1.4;;;;;4.0;8;1080.0;6.0;6;1800.0;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;14.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-28T17:00:00+02:00;100130;-20.0;5;290;4.8;285.55;280.85;73;25000.0;80;8;6;90.0;7;1250.0;38;;;99060.0;;;-240.0;;;;;;;;7.8;10.9;-10.0;1;0.0;0.0;-30.0;-0.1;-0.1;-0.1;-0.1;0.8;;;;;3.0;8;1200.0;5.0;6;2000.0;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Averse(s);Averse(s) de pluie, faible(s);12.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-30T08:00:00+02:00;101230;230.0;1;280;1.1;278.55;278.15;97;8000.0;1;0;0;0.0;0;;30;20;10;100120.0;;;1080.0;278.45;;285.15;;;;;1.8;2.6;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;1.6;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;5.400000000000034;5.300000000000011;;12.0;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-08-27T08:00:00+02:00;101690;0.0;5;40;4.0;290.35;286.45;78;24100.0;1;1;1;50.0;2;1750.0;35;20;11;100630.0;;;-170.0;289.55;;297.75;;;;;6.3;6.3;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;6;1800.0;3.0;0;9000.0;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;17.200000000000045;16.400000000000034;;24.600000000000023;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2022-08-28T20:00:00+02:00;101640;-20.0;8;40;3.6;297.95;285.85;47;49160.0;0;;;;2;1750.0;;;;100600.0;;;50.0;289.15;;300.35;;;;;5.5;7.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;1860.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.80000000000001;16.0;;27.200000000000045;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2022-08-30T08:00:00+02:00;101800;-50.0;5;20;3.3;289.95;285.45;75;25000.0;3;2;2;90.0;5;2900.0;30;27;11;100730.0;;;-50.0;289.35;;300.25;;;;;6.4;6.7;-10.0;1;0.0;0.0;-60.0;0.0;0.2;1.2;1.2;1.2;;;;;3.0;3;2900.0;5.0;3;4900.0;4.0;0;8000.0;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;16.80000000000001;16.200000000000045;;27.100000000000023;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2022-08-31T14:00:00+02:00;101830;-100.0;6;350;3.6;298.95;286.75;47;25000.0;2;1;1;25.0;0;8000.0;30;20;11;100800.0;;;;;;;;;;;;9.3;-10.0;;;;;;0.0;0.0;;;;;;;2.0;0;6900.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;25.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2022-09-01T20:00:00+02:00;101380;-80.0;6;80;4.0;298.75;284.85;42;50090.0;0;2;;;2;2820.0;;;;100350.0;;;-290.0;290.65;;301.75;;;;;6.4;7.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;2820.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.600000000000023;17.5;;28.600000000000023;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-02T02:00:00+02:00;101370;-60.0;8;90;2.9;294.35;283.25;49;43950.0;0;;;90.0;7;2250.0;;;;100320.0;;;-310.0;;;;;;;;4.4;6.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;2400.0;7.0;;3180.0;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.200000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-02T17:00:00+02:00;101070;-100.0;8;190;2.5;296.45;287.95;59;28760.0;3;2;2;75.0;1;800.0;32;23;12;100040.0;;;-390.0;;;;;;;;4.4;5.2;-10.0;0;0.0;0.0;-30.0;0.0;-0.1;0.6;0.6;0.6;;;;;1.0;8;920.0;1.0;8;1700.0;5.0;3;3600.0;3;0;7800.0;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;23.30000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-06T08:00:00+02:00;101670;120.0;1;240;1.5;289.35;289.05;98;16780.0;1;0;0;40.0;1;3400.0;30;28;12;100600.0;;;-130.0;287.95;;293.35;;;;;2.6;3.3;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.2;0.2;5.1;;;;;1.0;3;3400.0;3.0;0;8000.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;16.200000000000045;14.800000000000011;;20.200000000000045;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-13T05:00:00+02:00;100880;-120.0;8;30;2.1;292.95;287.95;73;39410.0;0;;;75.0;6;4140.0;;;;99840.0;;;-570.0;;;;;;;;3.0;3.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;1.0;;4140.0;6.0;;4680.0;6.0;;7620.0;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-06-08T02:00:00+02:00;101200;-190.0;8;190;1.7;289.55;285.55;77;40750.0;0;;;90.0;7;3240.0;;;;100140.0;;;-460.0;;;;;;;;2.8;4.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;2.0;;3240.0;7.0;;4860.0;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-14T11:00:00+02:00;102080;-100.0;8;100;3.0;294.65;283.15;48;25000.0;2;2;2;75.0;0;8000.0;30;20;11;101030.0;;;-420.0;;;;;;;;7.3;7.3;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;6.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;21.5;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-16T02:00:00+02:00;101810;40.0;1;360;3.7;293.85;284.45;55;39210.0;0;;;;0;;;;;100760.0;;;150.0;;;;;;;;5.4;7.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.700000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-16T11:00:00+02:00;102220;120.0;1;20;2.5;297.45;283.35;41;25000.0;3;0;0;40.0;0;8000.0;30;20;11;101180.0;;;580.0;;;;;;;;5.1;6.1;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;24.30000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-19T14:00:00+02:00;100970;-10.0;8;10;8.5;294.65;288.25;67;17000.0;3;0;0;25.0;0;8000.0;30;20;11;99930.0;;;-520.0;;;;;;;;13.0;14.2;-10.0;0;0.0;0.0;-60.0;0.0;0.0;-0.1;1.6;1.6;;;;;2.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;21.5;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-21T17:00:00+02:00;101020;-140.0;6;20;1.8;300.25;289.25;51;30000.0;3;1;1;75.0;5;1250.0;31;20;14;100000.0;;;-480.0;;;;;;;;5.3;6.4;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;1.6;1.6;;;;;5.0;8;1350.0;5.0;0;7200.0;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Nuages en formation ou en train de se développer;27.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-08-05T05:00:00+02:00;101640;90.0;0;300;2.1;289.25;288.45;95;16870.0;60;;;100.0;1;1250.0;;;;100570.0;;;350.0;;;;;;;;3.0;5.8;-10.0;1;0.0;;;3.3;5.7;9.3;11.1;11.1;;;;;1.0;;1320.0;3.0;;2460.0;6.0;;3420.0;;9;;48.716833, 2.384333;ORLY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;Pluie, sans congélation, intermittente, faible au moment de l’observation;16.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2022-08-09T14:00:00+02:00;102390;-90.0;8;30;5.5;301.95;284.55;34;30000.0;2;0;0;10.0;0;8000.0;30;20;11;101360.0;;;70.0;;;;;;;;9.9;9.9;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;28.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
